name,frequency
inwardly,20
irritated,20
ix,20
join,20
kostya,20
leather,20
legal,20
lent,20
letters,20
liberal,20
loss,20
madman,20
maintain,20
manners,20
mere,20
mighty,20
million,20
millions,20
mines,20
mischief,20
modern,20
monasteries,20
mood,20
motives,20
mournfully,20
mystic,20
nastya,20
nearer,20
panovie,20
papers,20
pardon,20
parents,20
passions,20
patient,20
penny,20
period,20
persistent,20
persistently,20
petrovitch,20
pies,20
poland,20
possessed,20
poured,20
pretended,20
protect,20
puppy,20
quadrillion,20
questioning,20
raving,20
receiving,20
remorse,20
reserve,20
resolutely,20
revealed,20
sacrificed,20
sarcastic,20
scared,20
scattered,20
serfdom,20
sewed,20
sham,20
sheet,20
shouts,20
shrugged,20
simplehearted,20
sixty,20
sleeping,20
slight,20
slipped,20
sober,20
spat,20
squandered,20
stage,20
stars,20
stepped,20
stranger,20
strike,20
struggled,20
success,20
suffered,20
suggestion,20
sunk,20
superintendent,20
taste,20
teach,20
tease,20
thoughtful,20
thrashing,20
throat,20
timofey,20
tired,20
torment,20
transformed,20
trembled,20
trousers,20
truly,20
underground,20
understands,20
uneasily,20
usually,20
vanished,20
varvinsky,20
verdict,20
vicious,20
violence,20
wail,20
warned,20
wash,20
waste,20
wet,20
withdrew,20
won,20
working,20
worldly,20
worn,20
wretched,20
abuse,18
accounts,18
accustomed,18
aie,18
aim,18
amazing,18
amuse,18
anguish,18
applause,18
argument,18
astounding,18
attacks,18
attentively,18
attractive,18
author,18
authority,18
ax,18
beaming,18
begins,18
behave,18
bells,18
bending,18
bet,18
blushed,18
boast,18
bored,18
born,18
brave,18
brooding,18
brotherly,18
brute,18
build,18
building,18
bullet,18
burn,18
candles,18
cared,18
cassock,18
check,18
cheek,18
cheer,18
cherished,18
chimed,18
chosen,18
christs,18
climb,18
closely,18
colonel,18
comforted,18
command,18
commit,18
concerned,18
concerning,18
consequences,18
considering,18
contact,18
cost,18
cotton,18
count,18
cover,18
coward,18
craving,18
crimes,18
cruelly,18
dared,18
dash,18
debauchery,18
deceive,18
decent,18
degree,18
denied,18
desert,18
devotion,18
dispute,18
distorted,18
divided,18
divine,18
dmitris,18
dreamed,18
earnestly,18
easily,18
ech,18
eighteen,18
eloquence,18
engaged,18
enjoy,18
estate,18
exact,18
exaggerated,18
examining,18
exceptional,18
exists,18
experts,18
faithful,18
fat,18
favorite,18
female,18
fetch,18
feverish,18
flushing,18
fools,18
forbidden,18
fro,18
gleam,18
goodhumored,18
government,18
greedily,18
grieve,18
grinned,18
groaning,18
hanged,18
headlong,18
healing,18
hesitated,18
humane,18
hungry,18
hurdle,18
infinitely,18
inform,18
information,18
injured,18
inquisitive,18
insect,18
insist,18
intention,18
intervened,18
ironical,18
irresistibly,18
jesuits,18
jurisdiction,18
knocks,18
landowner,18
letting,18
lightly,18
likes,18
lively,18
loaded,18
loathsome,18
luckless,18
magnificent,18
malignantly,18
martyrs,18
meat,18
method,18
middleaged,18
moaning,18
mountain,18
mussyalovitch,18
mysticism,18
naked,18
neighbors,18
nightmare,18
noise,18
nurse,18
offering,18
original,18
orphan,18
orthodox,18
parted,18
parting,18
partly,18
peeping,18
pledged,18
podvysotsky,18
polite,18
porfiry,18
possibility,18
pour,18
powerful,18
practice,18
press,18
principles,18
private,18
protector,18
provided,18
pushed,18
quarreling,18
realism,18
recall,18
reckon,18
religion,18
remind,18
reproached,18
reptile,18
respectable,18
respectful,18
returning,18
revived,18
ribbon,18
riddle,18
rigid,18
rome,18
row,18
rude,18
samovar,18
savagely,18
scaffold,18
screaming,18
seated,18
seize,18
sentiments,18
shuddered,18
sideways,18
skin,18
soaked,18
socialist,18
soldiers,18
somebody,18
songs,18
sooner,18
spectacles,18
spy,18
starting,18
stronger,18
submitted,18
suit,18
sweets,18
temple,18
temples,18
thoughtfully,18
thrash,18
thyself,18
tomb,18
tormenting,18
treachery,18
treat,18
tribune,18
trifles,18
unclean,18
united,18
universe,18
university,18
unwilling,18
upper,18
usher,18
vast,18
vengeance,18
versts,18
vigorously,18
weighing,18
wilderness,18
wildly,18
yulia,18
aback,16
abject,16
absurdity,16
accomplished,16
accord,16
accordance,16
agitated,16
agreeable,16
amusement,16
apprehension,16
assert,16
astray,16
ate,16
atheist,16
aunts,16
banner,16
belonged,16
belonging,16
beloved,16
bidding,16
bookcase,16
breathe,16
bridge,16
briefly,16
buffoonery,16
burden,16
bushes,16
calmly,16
carelessly,16
cares,16
carrying,16
casually,16
catching,16
chain,16
checked,16
chicken,16
chiefly,16
chorus,16
christianity,16
clasping,16
classes,16
clerk,16
companions,16
confident,16
conquered,16
consisted,16
conspicuous,16
convict,16
cool,16
copecks,16
crack,16
crippled,16
danced,16
dances,16
danger,16
degrading,16
dejected,16
delicacy,16
demon,16
departure,16
deserted,16
determination,16
disorder,16
double,16
dressinggown,16
eagerness,16
elderly,16
elect,16
embracing,16
exasperated,16
exchanged,16
exclaiming,16
extent,16
extraordinarily,16
falls,16
farther,16
fastened,16
fenyas,16
flat,16
folded,16
foundation,16
fundamental,16
fyodorovitchs,16
garret,16
gathering,16
gleamed,16
goal,16
governor,16
granted,16
grieved,16
grieving,16
grows,16
guitar,16
healed,16
hears,16
hooks,16
hysterically,16
imploring,16
impressions,16
incoherently,16
increase,16
independent,16
individual,16
insight,16
interposed,16
invite,16
isolation,16
key,16
kick,16
kicked,16
kneeling,16
ladys,16
lasted,16
lend,16
length,16
liqueur,16
lises,16
literally,16
load,16
lookingglass,16
louder,16
loudly,16
madness,16
majority,16
malignant,16
martyr,16
melancholy,16
member,16
menacing,16
mental,16
misfortune,16
miss,16
missed,16
morbid,16
mysteriously,16
narrow,16
national,16
naughty,16
nerves,16
nights,16
numerous,16
obtain,16
occupied,16
opponent,16
orator,16
ordained,16
ordeal,16
otherwise,16
overwhelming,16
passes,16
payment,16
penitence,16
performed,16
phantom,16
philosophy,16
physical,16
pig,16
pilgrimage,16
pillows,16
pious,16
pitiful,16
places,16
plain,16
pleasant,16
post,16
pounced,16
powers,16
practically,16
priests,16
prominent,16
promptly,16
protest,16
protested,16
provisions,16
psychological,16
punch,16
quarreled,16
quick,16
race,16
railway,16
raising,16
rang,16
rascal,16
rational,16
readily,16
referred,16
referring,16
reflection,16
reformed,16
rejoicing,16
reminded,16
reported,16
resolute,16
retired,16
river,16
robbers,16
roman,16
romantic,16
secretary,16
secrets,16
seek,16
sensations,16
sensual,16
sententiously,16
sets,16
seventeen,16
severe,16
shape,16
sighed,16
sixth,16
slow,16
sobbed,16
socialism,16
sold,16
solely,16
solemn,16
spying,16
stake,16
stealing,16
stir,16
stirred,16
strained,16
streets,16
strict,16
striking,16
struggle,16
studies,16
subjects,16
suggest,16
surface,16
surrounded,16
swallowed,16
teasing,16
theft,16
theyd,16
thirsting,16
thirteen,16
thoroughly,16
threatened,16
throws,16
torments,16
torturing,16
tower,16
tremble,16
tricks,16
type,16
undoubtedly,16
unfortunate,16
uniform,16
unmistakably,16
upstairs,16
vexed,16
vice,16
voices,16
vulgar,16
waistcoat,16
wandering,16
wifes,16
wit,16
wonderful,16
yelled,16
absent,14
accusation,14
ached,14
aching,14
acquit,14
address,14
afanasy,14
agonizing,14
alike,14
animal,14
answers,14
apple,14
appreciate,14
armchair,14
assume,14
astounded,14
attacked,14
awaited,14
bearing,14
bedside,14
bishop,14
bitten,14
blamed,14
borrow,14
borrowed,14
bother,14
breathing,14
cathedral,14
century,14
ceremony,14
chairs,14
chanced,14
childrens,14
christening,14
circle,14
civil,14
claims,14
cling,14
clutches,14
comprehend,14
concentrated,14
conception,14
confessing,14
conflict,14
connected,14
constantly,14
continue,14
convince,14
corners,14
credit,14
cruelty,14
cultivated,14
culture,14
curtains,14
cuts,14
cynicism,14
damned,14
decay,14
declaring,14
defiance,14
degraded,14
denying,14
depart,14
depended,14
destruction,14
devout,14
differently,14
dine,14
dining,14
dirt,14
discussion,14
diversion,14
doors,14
dost,14
dreaded,14
dried,14
earlier,14
east,14
eaten,14
ecstatically,14
efforts,14
eldest,14
embarrassed,14
emptied,14
energy,14
enigmatic,14
entrusted,14
envy,14
europe,14
exile,14
experience,14
faced,14
fascinated,14
fashionable,14
feeble,14
fighting,14
flash,14
flesh,14
fling,14
foma,14
forbid,14
foreseen,14
fraud,14
freely,14
frequently,14
fulfilled,14
furnished,14
fuss,14
galloping,14
generally,14
generation,14
generously,14
gets,14
gorstkin,14
grain,14
grasp,14
grass,14
groans,14
guidance,14
gypsy,14
habits,14
happening,14
hastily,14
heap,14
height,14
heretics,14
hideous,14
hinted,14
historical,14
honesty,14
hopeless,14
household,14
houses,14
humbly,14
hunting,14
ici,14
immediate,14
impossibility,14
incoherent,14
inconceivable,14
induce,14
inquiring,14
insane,14
intellectual,14
intelligent,14
intend,14
intent,14
intervals,14
iron,14
ironically,14
irritability,14
jerked,14
jesus,14
jew,14
jews,14
katyas,14
keenly,14
kindhearted,14
krassotkins,14
la,14
lantern,14
leads,14
lifting,14
lodgers,14
lodgings,14
logic,14
loose,14
mahogany,14
malice,14
marvel,14
military,14
miüsovs,14
moon,14
nail,14
names,14
neighbor,14
newspapers,14
nikita,14
north,14
nowadays,14
oath,14
obstinate,14
offers,14
officials,14
oneself,14
outcome,14
outright,14
owner,14
pagan,14
pang,14
paragraph,14
peasantry,14
pen,14
performance,14
permission,14
pictures,14
plunged,14
points,14
politely,14
politeness,14
political,14
portico,14
preserve,14
pressing,14
previously,14
price,14
proceed,14
profligate,14
program,14
proudly,14
providence,14
provincial,14
queer,14
rainbowcolored,14
realist,14
reasons,14
reassured,14
rebellion,14
reflecting,14
refusing,14
rejoiced,14
relief,14
remains,14
restrained,14
result,14
reveal,14
revengeful,14
reverently,14
risen,14
rivalry,14
rogue,14
rolled,14
rot,14
saith,14
sale,14
sang,14
satisfying,14
sayings,14
sealed,14
seats,14
secondly,14
seeks,14
sensualist,14
separately,14
sewn,14
shadow,14
shamming,14
sigh,14
sincerity,14
slip,14
snarled,14
solve,14
sore,14
speaks,14
speeches,14
spoil,14
stairs,14
steadfast,14
stepping,14
stirring,14
stove,14
stretching,14
stupidly,14
submit,14
succeed,14
sunday,14
supercilious,14
supposing,14
surroundings,14
tale,14
talent,14
therell,14
thursday,14
trained,14
treasure,14
triumphant,14
trunk,14
turks,14
twitching,14
ugh,14
unawares,14
undressed,14
unjust,14
unmistakable,14
urged,14
uttering,14
vaguely,14
various,14
ventured,14
verge,14
vexation,14
vigorous,14
virtuous,14
warmth,14
wear,14
wherever,14
whipped,14
widower,14
win,14
wrapped,14
xi,14
yearning,14
abusing,12
accidentally,12
acquainted,12
acquittal,12
adored,12
advise,12
afar,12
aged,12
agreement,12
amiable,12
amused,12
announce,12
appeal,12
appropriated,12
approve,12
argued,12
aristocratic,12
arrive,12
articles,12
artistic,12
aspect,12
asserted,12
attached,12
austere,12
awkward,12
babes,12
bathhouse,12
bears,12
beggars,12
blurted,12
blush,12
boasting,12
boldly,12
bond,12
brains,12
breaks,12
brightly,12
brown,12
brushed,12
bush,12
calculating,12
captivated,12
carelessness,12
caucasus,12
causes,12
changing,12
charged,12
childlike,12
chocolate,12
choice,12
citizen,12
cleverly,12
comment,12
communication,12
compare,12
compote,12
condemnation,12
confiding,12
connection,12
consolation,12
contemplating,12
contemptible,12
contorted,12
contradict,12
convulsions,12
cooked,12
corpse,12
corrected,12
couple,12
courteous,12
covering,12
crawl,12
criminals,12
crisis,12
critical,12
crumpled,12
daring,12
dashed,12
daylight,12
declaration,12
decomposition,12
defiant,12
delicate,12
dependent,12
depression,12
depth,12
detected,12
developed,12
development,12
dies,12
directions,12
disconnectedly,12
discovered,12
distinction,12
divinity,12
drag,12
earned,12
easier,12
easter,12
ecstatic,12
elements,12
emancipation,12
enchanted,12
encouraged,12
enthusiastic,12
enthusiastically,12
entreated,12
envious,12
environment,12
error,12
esteemed,12
et,12
etc,12
exalted,12
examine,12
exceedingly,12
excessive,12
exclaim,12
exclamation,12
execution,12
experienced,12
extremes,12
faculties,12
fancying,12
farce,12
fateful,12
feature,12
fields,12
floated,12
foolery,12
foreign,12
formal,12
formerly,12
foundations,12
frankly,12
frankness,12
fretting,12
furniture,12
gallery,12
galloped,12
gasping,12
gaze,12
gentlemanly,12
gladly,12
goods,12
gown,12
grandmother,12
grotesque,12
gypsies,12
halfpast,12
happily,12
headache,12
heat,12
hereafter,12
hesitating,12
hesitation,12
homage,12
hopelessly,12
horrid,12
horrified,12
host,12
hostile,12
humiliation,12
hundreds,12
hurrah,12
hurrying,12
husbands,12
ignorance,12
immense,12
implicitly,12
impulses,12
incessantly,12
inclination,12
included,12
incomprehensible,12
incongruous,12
indifferent,12
induced,12
inn,12
innovation,12
inquiries,12
instinct,12
interrupt,12
irony,12
irregular,12
irrelevant,12
jest,12
jesuit,12
joined,12
judged,12
justify,12
kartashov,12
labor,12
lajdak,12
latin,12
le,12
leaned,12
librarian,12
lieutenantcolonel,12
lift,12
lip,12
listeners,12
loan,12
lonely,12
madly,12
masses,12
mastiff,12
meanness,12
measured,12
members,12
merciless,12
mercys,12
midst,12
mild,12
minutely,12
mockery,12
mocking,12
monastic,12
monstrous,12
mounted,12
mournful,12
movements,12
mutual,12
nations,12
native,12
necessity,12
neednt,12
nobility,12
normal,12
notion,12
obedient,12
obey,12
obtained,12
office,12
oldfashioned,12
omit,12
origin,12
packed,12
parfenovitchs,12
paroxysm,12
patience,12
paused,12
païssys,12
peculiarly,12
peep,12
pencil,12
peremptorily,12
personality,12
personally,12
piron,12
planning,12
praising,12
pranks,12
prayers,12
precise,12
prefer,12
preferred,12
premature,12
premeditation,12
pretending,12
probability,12
proclaimed,12
profoundly,12
promotion,12
prompted,12
proposed,12
provoked,12
purse,12
quarters,12
quote,12
radiant,12
rain,12
ranks,12
realizing,12
rebelling,12
rebellious,12
rebels,12
receipt,12
recklessness,12
reflect,12
reflections,12
reign,12
related,12
relative,12
release,12
relieved,12
reproachfully,12
resented,12
resentful,12
restore,12
restraint,12
retreat,12
rid,12
rightful,12
rigmarole,12
ring,12
risk,12
rudely,12
ruining,12
rumor,12
runs,12
rushing,12
safe,12
sarcastically,12
satchel,12
sausage,12
scandalous,12
scornful,12
sell,12
separate,12
serene,12
serving,12
shabby,12
shattered,12
shawl,12
shone,12
shopman,12
shy,12
sickly,12
silently,12
silk,12
similar,12
sinking,12
sinless,12
slander,12
smartly,12
snatch,12
softened,12
softening,12
sorrowfully,12
source,12
specialist,12
speechless,12
square,12
star,12
store,12
storm,12
stout,12
strictly,12
strode,12
strongest,12
studying,12
stupider,12
subdue,12
subdued,12
submission,12
subtle,12
subtlety,12
surged,12
sympathetic,12
talkative,12
terrorstricken,12
testified,12
theater,12
throbbing,12
thunderstruck,12
thus,12
tightly,12
tirade,12
tortures,12
trample,12
tree,12
trustworthy,12
turns,12
twentyfour,12
twitched,12
typical,12
unbridled,12
unceasingly,12
uncertainty,12
unfair,12
unhappily,12
unity,12
unlike,12
unreasonable,12
unruly,12
unseen,12
urgent,12
venomous,12
vital,12
waking,12
warn,12
weary,12
wedding,12
weighed,12
welltodo,12
werent,12
whip,12
whispering,12
willing,12
wipe,12
wiped,12
wiping,12
wits,12
wood,12
wrung,12
yesterdays,12
accompanying,10
ache,10
aches,10
acquaintances,10
adding,10
admission,10
adopted,10
advanced,10
adventure,10
advised,10
afflicted,10
afternoon,10
agrippina,10
ahead,10
aiming,10
alleged,10
alley,10
almighty,10
alternative,10
analysis,10
animals,10
answering,10
anticipation,10
apiary,10
appreciated,10
appropriate,10
ardent,10
arguments,10
arranged,10
ascetic,10
astonished,10
athos,10
autumn,10
axiom,10
backalley,10
bathed,10
baths,10
beamed,10
beckoned,10
benefactress,10
beware,10
bible,10
bind,10
bite,10
bloodshed,10
blowing,10
boasted,10
bodies,10
bondage,10
bones,10
boot,10
borne,10
breathlessly,10
brick,10
brutal,10
bury,10
calf,10
cana,10
cannibalism,10
carries,10
cash,10
cautiously,10
cavalry,10
ceiling,10
certainty,10
chariot,10
cheated,10
cheered,10
chose,10
christened,10
clerks,10
climbed,10
closer,10
closing,10
clouds,10
coachman,10
collar,10
combed,10
commented,10
compact,10
comparison,10
complaint,10
composed,10
conceive,10
confined,10
conjecture,10
connections,10
consented,10
constant,10
consumptive,10
contemplation,10
contradictions,10
convictions,10
corrupted,10
counted,10
courtyard,10
cowardly,10
creeping,10
crossexamination,10
crust,10
cuff,10
cultured,10
cups,10
cur,10
custom,10
cutting,10
damnation,10
definitely,10
deigned,10
dejection,10
demand,10
depend,10
desperately,10
despises,10
devour,10
disappear,10
discharged,10
disdainful,10
dishonored,10
dismiss,10
dismissed,10
disposal,10
disputes,10
dissipation,10
dissolved,10
distant,10
distinct,10
distracted,10
disturbance,10
disturbing,10
ditch,10
doubled,10
drawing,10
dreamily,10
dropping,10
dusk,10
ecclesiastical,10
echoed,10
edge,10
elbow,10
elbows,10
element,10
embarrassment,10
embraced,10
emergency,10
enchantress,10
engagement,10
enjoyment,10
enlightened,10
entertain,10
entertained,10
entreaties,10
entreaty,10
equally,10
ethics,10
excess,10
expansive,10
expectations,10
expensive,10
explaining,10
external,10
faculty,10
faintest,10
fainting,10
fantasy,10
fascinating,10
feels,10
fervently,10
fervor,10
fetyukovitchs,10
filling,10
flocked,10
flower,10
folks,10
follows,10
food,10
foresee,10
foreseeing,10
foretold,10
formalities,10
fortunate,10
fought,10
frame,10
friendship,10
frightfully,10
frivolity,10
fussing,10
gait,10
galilee,10
gayety,10
geese,10
gestures,10
glances,10
glancing,10
glorious,10
gloves,10
gravity,10
greatness,10
grinning,10
guardian,10
gudgeon,10
gun,10
gunpowder,10
gymnasium,10
halfway,10
harassed,10
harlot,10
hasty,10
hateful,10
hates,10
healthy,10
heathen,10
honorably,10
humiliated,10
hundredth,10
hung,10
hushed,10
hypothesis,10
ignominy,10
illhumored,10
impetuously,10
implicit,10
impressive,10
impudent,10
incomplete,10
increased,10
independence,10
indifference,10
inevitably,10
inexplicable,10
innkeeper,10
inquisitively,10
insistently,10
institutions,10
insufferable,10
insufferably,10
intending,10
intentions,10
interrogation,10
intimately,10
invent,10
investigation,10
involuntary,10
inward,10
isolated,10
itthat,10
jam,10
jeered,10
jerusalem,10
jokes,10
karl,10
kilometers,10
kirillovitchs,10
kondratyevnas,10
lackey,10
lain,10
lame,10
lamp,10
landowners,10
larger,10
lashed,10
laws,10
leap,10
lesson,10
lieutenant,10
lifetime,10
lightning,10
lint,10
lisped,10
literary,10
loathe,10
loathed,10
lock,10
lovingly,10
magazine,10
merciful,10
mercilessly,10
miles,10
morozov,10
mortal,10
mountains,10
muddy,10
murderers,10
mysteries,10
napravnik,10
natures,10
naïve,10
nearest,10
needs,10
nevertheless,10
newspaper,10
nowhere,10
numbers,10
obeyed,10
objects,10
obligation,10
omitted,10
opinions,10
overlook,10
overtook,10
pacing,10
paralyzed,10
parent,10
pas,10
penitent,10
perplexed,10
personage,10
persuading,10
petty,10
philanthropic,10
philosophers,10
philosophical,10
phœbus,10
pierced,10
pineapple,10
plans,10
plot,10
polished,10
poorer,10
porch,10
preach,10
precaution,10
preceded,10
precincts,10
pretext,10
priceless,10
produce,10
prophecy,10
prophet,10
publicly,10
published,10
purposely,10
rapidity,10
rare,10
ray,10
reactionary,10
realize,10
recalling,10
recent,10
recognizing,10
recollection,10
reconciled,10
recover,10
recovery,10
refrain,10
refuge,10
released,10
relics,10
remarkably,10
remarked,10
required,10
reserved,10
responded,10
response,10
responsibility,10
restaurant,10
resting,10
rewarded,10
rob,10
roof,10
root,10
rosy,10
rumors,10
saintly,10
scold,10
scrape,10
sea,10
secondary,10
seizing,10
senses,10
sensualists,10
sensuality,10
sentimental,10
serenity,10
services,10
seventy,10
severity,10
shaggy,10
shelf,10
shock,10
shoes,10
shrieking,10
shudder,10
silver,10
singsong,10
slanting,10
slavery,10
slaves,10
slightly,10
slippers,10
smaragdov,10
smeared,10
smock,10
snegiryovs,10
socks,10
sodom,10
sofya,10
soil,10
solidarity,10
sought,10
speaker,10
speed,10
spontaneous,10
squealed,10
st,10
stabbed,10
stamping,10
stillness,10
strain,10
strides,10
striving,10
strongly,10
stuff,10
stupidity,10
sullenly,10
summoned,10
sung,10
support,10
suspicions,10
swearing,10
swift,10
tables,10
tales,10
tapped,10
tasted,10
tearful,10
temporary,10
tempted,10
tenth,10
thankful,10
thinker,10
threat,10
threatening,10
tied,10
timber,10
timidity,10
tip,10
tombs,10
tormentor,10
tradition,10
trait,10
translated,10
trees,10
tremendously,10
tries,10
trifle,10
trifling,10
troubles,10
turbulent,10
unaware,10
uncertain,10
uncontrolled,10
unendurable,10
unmoved,10
unthinkable,10
untroubled,10
valuable,10
vanquished,10
verses,10
vileness,10
visiting,10
voluntarily,10
wakes,10
wandered,10
wanderings,10
washed,10
wave,10
waving,10
wealth,10
wealthy,10
wed,10
wellbred,10
wheeled,10
whistle,10
wholl,10
wisdom,10
wished,10
woe,10
worthless,10
wounds,10
wringing,10
writer,10
xii,10
yield,10
yonder,10
æsop,10
abandoning,8
ability,8
absorbed,8
abuses,8
accompany,8
accumulation,8
adhered,8
adjoining,8
admire,8
admits,8
admonished,8
adore,8
affected,8
affections,8
affront,8
alms,8
ambitious,8
amounts,8
anathema,8
anecdotes,8
anfim,8
angelic,8
anybody,8
appealing,8
applauded,8
apply,8
apprehensive,8
apprehensively,8
approbation,8
arina,8
arose,8
arrangement,8
assembled,8
assurance,8
assured,8
atheists,8
attacking,8
attained,8
attempted,8
attraction,8
audacious,8
audacity,8
avenging,8
aversion,8
awakened,8
awe,8
babbled,8
babies,8
bachelor,8
backway,8
balaams,8
banker,8
bargaining,8
based,8
bashful,8
battalion,8
beats,8
beautifully,8
beckoning,8
beetle,8
begot,8
begs,8
behaving,8
belong,8
beseech,8
betray,8
bidden,8
bids,8
bill,8
billiards,8
bits,8
blackened,8
blindly,8
blissfully,8
blubbering,8
blunder,8
boardingschool,8
bolder,8
boundless,8
brat,8
bride,8
brows,8
bug,8
busy,8
byelinsky,8
cabbage,8
cadet,8
calmer,8
canst,8
capricious,8
carousing,8
cease,8
charges,8
charity,8
charms,8
cherub,8
chickens,8
chin,8
chinese,8
civilization,8
clamor,8
classics,8
clenched,8
clenching,8
cleverer,8
cloth,8
clothed,8
clumsy,8
clung,8
collected,8
comedy,8
comic,8
commanded,8
commands,8
commissioned,8
compassionately,8
complain,8
compromise,8
concealing,8
conceit,8
concern,8
conclusive,8
conditions,8
confine,8
confounded,8
conquer,8
conquest,8
constellation,8
consumption,8
containing,8
contemplate,8
contradiction,8
contrast,8
conventional,8
convicted,8
convicts,8
convulsively,8
coolly,8
copy,8
cordiality,8
corn,8
correct,8
correctly,8
corrupt,8
couch,8
courage,8
courteously,8
courtesy,8
cousin,8
cripple,8
crossroads,8
crowds,8
crucified,8
cured,8
curiously,8
curled,8
curtly,8
cæsar,8
dagger,8
daily,8
damning,8
dandy,8
dawned,8
daybreak,8
deaf,8
dearly,8
deceiving,8
deception,8
delightful,8
depends,8
deputy,8
description,8
detained,8
determine,8
diabolical,8
disappointed,8
disbelieve,8
discover,8
discussing,8
disdained,8
dishonest,8
dishonor,8
dismay,8
disorderly,8
displayed,8
disposed,8
disposition,8
dissipated,8
divert,8
divined,8
doctrine,8
documents,8
doings,8
downcast,8
downwards,8
drawer,8
dripping,8
drivers,8
drunkard,8
dryly,8
earliest,8
edifice,8
emphasis,8
ending,8
endured,8
english,8
enigma,8
enjoyed,8
enjoying,8
enlightenment,8
entitled,8
epilepsy,8
equality,8
erect,8
escaping,8
estates,8
euclidian,8
evenings,8
exaggerating,8
exhaustion,8
exhortation,8
expectant,8
exploit,8
exploits,8
faithlessness,8
falcon,8
falsehood,8
faltering,8
families,8
fancies,8
fanciful,8
fascinate,8
fasts,8
fervent,8
feverishly,8
fiercely,8
finery,8
firing,8
firstrate,8
fists,8
flies,8
flogged,8
flowing,8
flunkey,8
flush,8
folly,8
fondants,8
footsteps,8
foremost,8
foresight,8
forgave,8
formulated,8
fortunately,8
founders,8
frenchman,8
frequent,8
fretted,8
frigid,8
fruit,8
fulfill,8
fur,8
gallop,8
games,8
gasp,8
geist,8
generations,8
gleefully,8
glittering,8
golden,8
goldenhaired,8
goodhearted,8
grasping,8
graveyard,8
greatcoat,8
greedy,8
greeted,8
greeting,8
greetings,8
grievance,8
grinding,8
growled,8
grumbling,8
guessing,8
happier,8
hastening,8
hath,8
haunting,8
heal,8
heartin,8
heartless,8
heilige,8
helplessly,8
hermits,8
hides,8
hole,8
hollow,8
honestly,8
hostility,8
hounds,8
hows,8
hugged,8
hunchback,8
hurdles,8
huts,8
identity,8
idiocy,8
idle,8
illegitimate,8
ilyinskoe,8
images,8
immensely,8
impelled,8
including,8
incoherence,8
indicating,8
indignantly,8
indispensable,8
individually,8
inferior,8
infernal,8
infidel,8
injuring,8
injustice,8
inkling,8
inmates,8
inspiration,8
interests,8
interpretation,8
interruption,8
introduce,8
invincible,8
involved,8
ivanovitch,8
jeering,8
kaftan,8
keeper,8
kinds,8
king,8
kisses,8
knowest,8
kolbasnikov,8
kuzmitchs,8
lace,8
lacerating,8
lamppost,8
lamps,8
landladys,8
lays,8
leaning,8
leisure,8
lenten,8
likeness,8
lion,8
literal,8
locusts,8
logical,8
lots,8
lowest,8
lucky,8
main,8
maintaining,8
maliciously,8
mammas,8
manage,8
mansion,8
mark,8
markel,8
mathematical,8
maximushka,8
meekly,8
meekness,8
menace,8
metal,8
mihailovsky,8
miserably,8
missing,8
mist,8
mock,8
modestly,8
momentary,8
morally,8
morozovs,8
mortar,8
mortification,8
mortified,8
mumbled,8
murmuring,8
music,8
muttering,8
naught,8
needle,8
newborn,8
nickname,8
ninety,8
nodded,8
nodding,8
noiselessly,8
november,8
noxious,8
numbered,8
observation,8
observing,8
obstinately,8
occur,8
openness,8
opponents,8
opposed,8
opposition,8
orderly,8
organization,8
outcry,8
outraged,8
outstretched,8
overlooked,8
owe,8
owes,8
oysters,8
paltry,8
pamphlet,8
papa,8
partition,8
passive,8
pathetic,8
pathos,8
pavel,8
penetrated,8
penknife,8
perish,8
persist,8
personages,8
pestering,8
petrovna,8
philosopher,8
pick,8
pickpocket,8
piercing,8
pigs,8
pilgrims,8
pin,8
playful,8
plays,8
pleasures,8
plotting,8
poet,8
posthaste,8
pounds,8
preceding,8
preoccupied,8
preparatory,8
presents,8
prevail,8
prevented,8
principle,8
probable,8
problems,8
proceeded,8
proceedings,8
progress,8
progressive,8
prolonged,8
promising,8
propose,8
protection,8
proving,8
pup,8
purity,8
purple,8
pushkin,8
puzzled,8
qualities,8
quarrels,8
quilt,8
rails,8
rapped,8
rapturously,8
rate,8
readers,8
readiness,8
realizes,8
reasonably,8
reasoning,8
rebel,8
recently,8
recognizes,8
recollected,8
reddish,8
reduced,8
refined,8
reformation,8
refusal,8
regained,8
reluctantly,8
remaining,8
remarks,8
remedies,8
reminder,8
remove,8
renounced,8
repent,8
repentance,8
repine,8
repudiate,8
repugnance,8
repulsive,8
resigned,8
rested,8
returns,8
reverend,8
revolution,8
rheumatism,8
rings,8
rises,8
riveted,8
robbing,8
roomy,8
rough,8
rub,8
rustling,8
sanction,8
sanctioned,8
sand,8
saucy,8
scanning,8
scanty,8
scheme,8
scoffers,8
scolding,8
scoundrels,8
screwed,8
seals,8
searching,8
seed,8
seldom,8
selfpreservation,8
selfsacrifice,8
semblance,8
sentences,8
sentiment,8
separated,8
serfs,8
seville,8
sex,8
shade,8
shakes,8
shallow,8
shared,8
sheep,8
sheepish,8
shelter,8
shepherd,8
shine,8
shiver,8
shocked,8
significantly,8
sinister,8
sits,8
skipped,8
slammed,8
slandered,8
slap,8
slapped,8
sleeve,8
slyly,8
smallest,8
smallpox,8
smart,8
sneering,8
softness,8
sole,8
solemnity,8
soothed,8
